Número da pesquisa,Título,Link da pesquisa,Data,Local,Instituto de pesquisa
04685,AVALIAÇÃO DO GOVERNO FEDERAL E INSTITUIÇÕES (SEMANA 02),https://www.cesop.unicamp.br/por/banco_de_dados/v/4530,11/2015,BRASIL,IBOPE
04686,AVALIAÇÃO DO GOVERNO FEDERAL E INSTITUIÇÕES (SEMANA 03),https://www.cesop.unicamp.br/por/banco_de_dados/v/4531,11/2015,BRASIL,IBOPE
04687,AVALIAÇÃO DO GOVERNO FEDERAL E INSTITUIÇÕES (SEMANA 04),https://www.cesop.unicamp.br/por/banco_de_dados/v/4532,11/2015,BRASIL,IBOPE
04688,IMPEACHMENT I - 1ª RODADA,https://www.cesop.unicamp.br/por/banco_de_dados/v/4533,12/2015,BRASIL,IBOPE
04689,IMPEACHMENT II - 2ª RODADA,https://www.cesop.unicamp.br/por/banco_de_dados/v/4534,12/2015,BRASIL,IBOPE
04690,AVALIAÇÃO DO GOVERNO FEDERAL E ATUALIDADES (SEMANA 01),https://www.cesop.unicamp.br/por/banco_de_dados/v/4535,12/2015,BRASIL,IBOPE
04691,AVALIAÇÃO DO GOVERNO FEDERAL E ATUALIDADES (SEMANA 02),https://www.cesop.unicamp.br/por/banco_de_dados/v/4536,12/2015,BRASIL,IBOPE
04692,AVALIAÇÃO DO GOVERNO FEDERAL E ATUALIDADES (SEMANA 03),https://www.cesop.unicamp.br/por/banco_de_dados/v/4537,12/2015,BRASIL,IBOPE
04693,íNDICE DE CONFIANÇA NAS INSTITUIÇÕES,https://www.cesop.unicamp.br/por/banco_de_dados/v/4542,07/2019,BRASIL,IBOPE
04694,PERCEPÇÕES SOBRE A AMAZÔNIA,https://www.cesop.unicamp.br/por/banco_de_dados/v/4543,08/2019,BRASIL,IBOPE
04695,PERCEPÇÕES SOBRE VACINA,https://www.cesop.unicamp.br/por/banco_de_dados/v/4544,09/2019,BRASIL,IBOPE
04696,INTENÇÃO DE VOTO PRESIDENTE – 2º TURNO,https://www.cesop.unicamp.br/por/banco_de_dados/v/4545,10/2018,BRASIL,DATAFOLHA
04697,INTENÇÃO DE VOTO PARA PREFEITO DE BELO HORIZONTE,https://www.cesop.unicamp.br/por/banco_de_dados/v/4561,10/2016,BELO HORIZONTE/MG,DATAFOLHA
04698,AVALIAÇÃO DO PRESIDENTE JAIR BOLSONARO 1 ANO,https://www.cesop.unicamp.br/por/banco_de_dados/v/4551,12/2019,BRASIL,DATAFOLHA
04699,AVALIAÇÃO DO PRESIDENTE MICHEL TEMER,https://www.cesop.unicamp.br/por/banco_de_dados/v/4554,01/2018,BRASIL,DATAFOLHA
04700,INTENÇÃO DE VOTO PARA PRESIDENTE 2018 – II,https://www.cesop.unicamp.br/por/banco_de_dados/v/4555,04/2018,BRASIL,DATAFOLHA
04701,ÍNDICE DE SEGURANÇA PÚBLICA DA CIDADE DO RIO DE JANEIRO,https://www.cesop.unicamp.br/por/banco_de_dados/v/4556,03/2018,RIO DE JANEIRO-CAP/RJ,DATAFOLHA
04702,OPINIÃO SOBRE O CORONAVÍRUS - 1ª ONDA,https://www.cesop.unicamp.br/por/banco_de_dados/v/4546,03/2020,BRASIL,DATAFOLHA
04703,OPINIÃO SOBRE O CORONAVÍRUS – 2ª ONDA,https://www.cesop.unicamp.br/por/banco_de_dados/v/4547,04/2020,BRASIL,DATAFOLHA
04704,OPINIÃO SOBRE O CORONAVÍRUS – 3ª ONDA,https://www.cesop.unicamp.br/por/banco_de_dados/v/4548,04/2020,BRASIL,DATAFOLHA
04705,OPINIÃO SOBRE O CORONAVÍRUS - 4ª ONDA,https://www.cesop.unicamp.br/por/banco_de_dados/v/4549,04/2020,BRASIL,DATAFOLHA
04706,OPINIÃO SOBRE O CORONAVÍRUS - 5ª ONDA,https://www.cesop.unicamp.br/por/banco_de_dados/v/4562,05/2020,BRASIL,DATAFOLHA
04707,OPINIÃO SOBRE O CORONAVÍRUS – 6ª ONDA,https://www.cesop.unicamp.br/por/banco_de_dados/v/4563,06/2020,BRASIL,DATAFOLHA
04708,OPINIÃO SOBRE O CORONAVÍRUS – 7ª ONDA,https://www.cesop.unicamp.br/por/banco_de_dados/v/4564,08/2020,BRASIL,DATAFOLHA
04709,OPINIÃO SOBRE O CORONAVÍRUS – 8ª ONDA,https://www.cesop.unicamp.br/por/banco_de_dados/v/4572,12/2020,BRASIL,DATAFOLHA
04710,OPINIÃO SOBRE O CORONAVÍRUS - 9ª ONDA,https://www.cesop.unicamp.br/por/banco_de_dados/v/4573,01/2021,BRASIL,DATAFOLHA
04711,OPINIÃO SOBRE O CORONAVÍRUS – 10ª ONDA,https://www.cesop.unicamp.br/por/banco_de_dados/v/4598,03/2021,BRASIL,DATAFOLHA
04712,OPINIÃO SOBRE O CORONAVÍRUS – 11ª ONDA,https://www.cesop.unicamp.br/por/banco_de_dados/v/4599,05/2021,BRASIL,DATAFOLHA
04713,OPINIÃO SOBRE O CORONAVÍRUS – 12ª ONDA,https://www.cesop.unicamp.br/por/banco_de_dados/v/4600,07/2021,BRASIL,DATAFOLHA
04714,EXPECTATIVA DO GOVERNO BOLSONARO,https://www.cesop.unicamp.br/por/banco_de_dados/v/4557,12/2018,BRASIL,DATAFOLHA
04715,AVALIAÇÃO DO PRESIDENTE JAIR BOLSONARO 100 DIAS,https://www.cesop.unicamp.br/por/banco_de_dados/v/4558,04/2019,BRASIL,DATAFOLHA
04716,AVALIAÇÃO DO PRESIDENTE JAIR BOLSONARO 6 MESES,https://www.cesop.unicamp.br/por/banco_de_dados/v/4559,06/2019,BRASIL,DATAFOLHA
04717,AVALIAÇÃO DO PRESIDENTE JAIR BOLSONARO 8 MESES,https://www.cesop.unicamp.br/por/banco_de_dados/v/4560,08/2019,BRASIL,DATAFOLHA
04718,INTENÇÃO DE VOTO PARA PREFEITO DE BELO HORIZONTE II,https://www.cesop.unicamp.br/por/banco_de_dados/v/4566,09/2016,BELO HORIZONTE/MG,DATAFOLHA
04719,INTENÇÃO DE VOTO PARA PREFEITO DE BELO HORIZONTE III,https://www.cesop.unicamp.br/por/banco_de_dados/v/4565,09/2016,BELO HORIZONTE/MG,DATAFOLHA
04720,"PERCEPÇÕES DOS PAULISTANOS ACERCA DA POBREZA, FOME E RENDA",https://www.cesop.unicamp.br/por/banco_de_dados/v/4720,12/2023,SÃO PAULO-CAP/SP,IPEC-INTELIGÊNCIA EM PESQUISA E CONSULTORIA
04721,INTENÇÃO DE VOTO PARA PRESIDENTE DA REPÚBLICA - 2º TURNO,https://www.cesop.unicamp.br/por/banco_de_dados/v/4568,10/2010,BRASIL,DATAFOLHA
04722,CONFIANÇA NAS INSTITUIÇÕES BRASILEIRAS (ICS),https://www.cesop.unicamp.br/por/banco_de_dados/v/4592,09/2020,BRASIL,IBOPE
04723,AVALIAÇÃO DO GOVERNO FEDERAL JAIR BOLSONARO,https://www.cesop.unicamp.br/por/banco_de_dados/v/4569,01/2019,BRASIL,IBOPE
04724,AVALIAÇÃO DO GOVERNO FEDERAL JAIR BOLSONARO,https://www.cesop.unicamp.br/por/banco_de_dados/v/4570,02/2019,BRASIL,IBOPE
04725,AVALIAÇÃO DO GOVERNO FEDERAL JAIR BOLSONARO,https://www.cesop.unicamp.br/por/banco_de_dados/v/4571,03/2019,BRASIL,IBOPE
04726,INTENÇÃO DE VOTO PARA PREFEITO DO RIO DE JANEIRO,https://www.cesop.unicamp.br/por/banco_de_dados/v/4581,10/2020,RIO DE JANEIRO-CAP/RJ,DATAFOLHA
04727,INTENÇÃO VOTO PREFEITO DO RIO DE JANEIRO III,https://www.cesop.unicamp.br/por/banco_de_dados/v/4580,11/2020,RIO DE JANEIRO-CAP/RJ,DATAFOLHA
04728,INTENÇÃO VOTO PREFEITO RIO DE JANEIRO IV,https://www.cesop.unicamp.br/por/banco_de_dados/v/4579,11/2020,RIO DE JANEIRO-CAP/RJ,DATAFOLHA
04729,INTENÇÃO DE VOTO PARA PREFEITO DO RIO DE JANEIRO,https://www.cesop.unicamp.br/por/banco_de_dados/v/4578,09/2020,RIO DE JANEIRO-CAP/RJ,DATAFOLHA
04730,INTENÇÃO VOTO PREFEITO RIO DE JANEIRO VÉSPERA,https://www.cesop.unicamp.br/por/banco_de_dados/v/4577,11/2020,RIO DE JANEIRO-CAP/RJ,DATAFOLHA
04731,INTENÇÃO VOTO PREFEITO DO RIO DE JANEIRO 2º TURNO II,https://www.cesop.unicamp.br/por/banco_de_dados/v/4576,11/2020,RIO DE JANEIRO-CAP/RJ,DATAFOLHA
04732,INTENÇÃO DE VOTO PARA PREFEITO DO RIO DE JANEIRO – 2º TURNO II,https://www.cesop.unicamp.br/por/banco_de_dados/v/4575,11/2020,RIO DE JANEIRO-CAP/RJ,DATAFOLHA
04733,INTENÇÃO DE VOTO PARA PREFEITO DO RIO DE JANEIRO – 2º TURNO- VÉSPERA,https://www.cesop.unicamp.br/por/banco_de_dados/v/4574,11/2020,RIO DE JANEIRO-CAP/RJ,DATAFOLHA
04734,INTENÇÃO DE VOTO PARA PREFEITO DE SÃO PAULO,https://www.cesop.unicamp.br/por/banco_de_dados/v/4582,09/2020,SÃO PAULO-CAP/SP,DATAFOLHA
04735,INTENÇÃO VOTO PREFEITO DE SÃO PAULO II,https://www.cesop.unicamp.br/por/banco_de_dados/v/4583,10/2020,SÃO PAULO-CAP/SP,DATAFOLHA
04736,INTENÇÃO VOTO PREFEITO DE SÃO PAULO III,https://www.cesop.unicamp.br/por/banco_de_dados/v/4584,10/2020,SÃO PAULO-CAP/SP,DATAFOLHA
04737,INTENÇÃO VOTO PREFEITO DE SÃO PAULO IV,https://www.cesop.unicamp.br/por/banco_de_dados/v/4585,11/2020,SÃO PAULO-CAP/SP,DATAFOLHA
04738,INTENÇÃO VOTO PREFEITO DE SÃO PAULO V,https://www.cesop.unicamp.br/por/banco_de_dados/v/4586,11/2020,SÃO PAULO-CAP/SP,DATAFOLHA
04739,INTENÇÃO DE VOTO PARA PREFEITO DE SÃO PAULO - VÉSPERA,https://www.cesop.unicamp.br/por/banco_de_dados/v/4587,11/2020,SÃO PAULO-CAP/SP,DATAFOLHA
04740,"INTENÇÃO DE VOTO PARA PREFEITO DE SÃO PAULO – 2º TURNO I, BRUNO COVAS X GUILHERME BOULOS",https://www.cesop.unicamp.br/por/banco_de_dados/v/4588,11/2020,SÃO PAULO-CAP/SP,DATAFOLHA
04741,INTENÇÃO VOTO PREFEITO DE SÃO PAULO - 2º TURNO II,https://www.cesop.unicamp.br/por/banco_de_dados/v/4589,11/2020,SÃO PAULO-CAP/SP,DATAFOLHA
04742,INTENÇÃO VOTO PREFEITO DE SÃO PAULO - 2º TURNO II,https://www.cesop.unicamp.br/por/banco_de_dados/v/4590,11/2020,SÃO PAULO-CAP/SP,DATAFOLHA
04743,INTENÇÃO VOTO PREFEITO DE SÃO PAULO - 2º TURNO VÉSPERA,https://www.cesop.unicamp.br/por/banco_de_dados/v/4591,11/2020,SÃO PAULO-CAP/SP,DATAFOLHA
04744,POSIÇÃO DOS SENADORES E DEPUTADOS FEDERAIS SOBRE O IMPEACHMENT DA DILMA,https://www.cesop.unicamp.br/por/banco_de_dados/v/4618,05/2017,DISTRITO FEDERAL - CONGRESSO NACIONAL,DATAFOLHA
04745,"AVALIAÇÃO DO GOVERNO JAIR BOLSONARO/ARMA DE FOGO/AUXILIO EMERGENCIAL/PANDEMIA: EDUCAÇÃO, VACINA E MULHERES",https://www.cesop.unicamp.br/por/banco_de_dados/v/4593,02/2021,BRASIL,IPEC-INTELIGÊNCIA EM PESQUISA E CONSULTORIA
04746,MEIO AMBIENTE E MUDANÇAS CLIMÁTICAS,https://www.cesop.unicamp.br/por/banco_de_dados/v/4610,04/2021,SÃO PAULO-CAP/SP,IPEC-INTELIGÊNCIA EM PESQUISA E CONSULTORIA
04747,"PANDEMIA DO CORONAVÍRUS: EDUCAÇÃO, SAÚDE E VACINA",https://www.cesop.unicamp.br/por/banco_de_dados/v/4595,04/2021,SÃO PAULO-CAP/SP,IPEC-INTELIGÊNCIA EM PESQUISA E CONSULTORIA
04748,DEMOCRACIA E ELEIÇÕES,https://www.cesop.unicamp.br/por/banco_de_dados/v/4602,09/2021,BRASIL,IPEC-INTELIGÊNCIA EM PESQUISA E CONSULTORIA
04749,IGUALDADE DE GÊNERO/ VIOLÊNCIA COM A MULHER,https://www.cesop.unicamp.br/por/banco_de_dados/v/4603,12/2020,SÃO PAULO-CAP/SP,IBOPE
04750,BEM-ESTAR E QUALIDADE DE VIDA/ CONFIANÇA NAS INSTITUIÇÕES E AVALIAÇÃO ADMINISTRATIVA,https://www.cesop.unicamp.br/por/banco_de_dados/v/4604,12/2020,SÃO PAULO-CAP/SP,IBOPE
04751,TRABALHO E RENDA,https://www.cesop.unicamp.br/por/banco_de_dados/v/4605,12/2020,SÃO PAULO-CAP/SP,IBOPE
04752,LGBTQIA+/ DIVERSIDADE,https://www.cesop.unicamp.br/por/banco_de_dados/v/4606,04/2021,SÃO PAULO-CAP/SP,IPEC-INTELIGÊNCIA EM PESQUISA E CONSULTORIA
04753,PESQUISA TEMÁTICA 3 – ASSISTÊNCIA SOCIAL,https://www.cesop.unicamp.br/por/banco_de_dados/v/4608,07/2021,SÃO PAULO-CAP/SP,IPEC-INTELIGÊNCIA EM PESQUISA E CONSULTORIA
04754,PESQUISA TEMÁTICA 3 – MOBILIDADE,https://www.cesop.unicamp.br/por/banco_de_dados/v/4607,07/2021,SÃO PAULO-CAP/SP,IPEC-INTELIGÊNCIA EM PESQUISA E CONSULTORIA
04755,PESQUISA TEMÁTICA 3 – QUESTÕES RACIAIS,https://www.cesop.unicamp.br/por/banco_de_dados/v/4609,07/2021,SÃO PAULO-CAP/SP,IPEC-INTELIGÊNCIA EM PESQUISA E CONSULTORIA
04756,AVALIAÇÃO DO PRESIDENTE JAIR BOLSONARO/ INTENÇÃO DE VOTO PARA PRESIDENTE,https://www.cesop.unicamp.br/por/banco_de_dados/v/4611,06/2021,BRASIL,IPEC-INTELIGÊNCIA EM PESQUISA E CONSULTORIA
04757,AVALIAÇÃO DO PRESIDENTE JAIR BOLSONARO/ INTENÇÃO DE VOTO PARA PRESIDENTE,https://www.cesop.unicamp.br/por/banco_de_dados/v/4612,09/2021,BRASIL,IPEC-INTELIGÊNCIA EM PESQUISA E CONSULTORIA
04758,AVALIAÇÃO DO PRESIDENTE JAIR BOLSONARO/ INTENÇÃO DE VOTO PARA PRESIDENTE,https://www.cesop.unicamp.br/por/banco_de_dados/v/4613,12/2021,BRASIL,IPEC-INTELIGÊNCIA EM PESQUISA E CONSULTORIA
04759,OPINIÃO SOBRE O CORONAVÍRUS / AVALIAÇÃO DO PRESIDENTE JAIR BOLSONARO / INTENÇÃO DE VOTO PARA PRESIDENTE 2022 / INTENÇÃO DE VOTO GOVERNO DE SP 2022,https://www.cesop.unicamp.br/por/banco_de_dados/v/4615,09/2021,BRASIL,DATAFOLHA
04760,OPINIÃO SOBRE O CORONAVÍRUS ONDA 13ª/ OPINIÃO SOBRE A GRIPE INFLUENZA,https://www.cesop.unicamp.br/por/banco_de_dados/v/4616,01/2022,BRASIL,DATAFOLHA
04761,AVALIAÇÃO DO PRESIDENTE JAIR BOLSONARO/ AVALIAÇÃO DO GOVERNADOR JOÃO DORIA/ INTENÇÃO DE VOTO PRESIDENTE – 2022/ INTENÇÃO DE VOTO GOVERNADOR DE SP,https://www.cesop.unicamp.br/por/banco_de_dados/v/4617,12/2021,BRASIL,DATAFOLHA
04762,PERCEPÇÕES DOS PAULISTANOS ACERCA DA QUALIDADE DE VIDA E PARTICIPAÇÃO SOCIAL NA CIDADE,https://www.cesop.unicamp.br/por/banco_de_dados/v/4637,11/2021,SÃO PAULO-CAP/SP,IPEC-INTELIGÊNCIA EM PESQUISA E CONSULTORIA
04763,PERCEPÇÕES DOS MORADORES DA CIDADE DE SÃO PAULO SOBRE MOBILIDADE URBANA,https://www.cesop.unicamp.br/por/banco_de_dados/v/4638,09/2022,SÃO PAULO-CAP/SP,IPEC-INTELIGÊNCIA EM PESQUISA E CONSULTORIA
04764,INTENÇÃO DE VOTO PARA GOVERNADOR E SENADOR DA BAHIA I - 2022,https://www.cesop.unicamp.br/por/banco_de_dados/v/4648,08/2022,BAHIA/BA,DATAFOLHA
04765,PERCEPÇÕES DA POPULAÇÃO BRASILEIRA RELACIONADAS À DESIGUALDADE,https://www.cesop.unicamp.br/por/banco_de_dados/v/4640,04/2022,BRASIL,IPEC-INTELIGÊNCIA EM PESQUISA E CONSULTORIA
04766,PERCEPÇÃO SOBRE A DEMOCRACIA,https://www.cesop.unicamp.br/por/banco_de_dados/v/4641,08/2022,BRASIL,IPEC-INTELIGÊNCIA EM PESQUISA E CONSULTORIA
04767,PESQUISA TEMÁTICA – MULHERES,https://www.cesop.unicamp.br/por/banco_de_dados/v/4642,12/2022,SÃO PAULO-CAP/SP,IPEC-INTELIGÊNCIA EM PESQUISA E CONSULTORIA
04768,QUALIDADE DE VIDA E PARTICIPAÇÃO SOCIAL,https://www.cesop.unicamp.br/por/banco_de_dados/v/4643,12/2022,SÃO PAULO-CAP/SP,IPEC-INTELIGÊNCIA EM PESQUISA E CONSULTORIA
04769,MEIO AMBIENTE,https://www.cesop.unicamp.br/por/banco_de_dados/v/4644,04/2022,BRASIL,IPEC-INTELIGÊNCIA EM PESQUISA E CONSULTORIA
04770,PERCEPÇÕES DOS PAULISTANOS DE QUESTÕES RELACIONADAS ÀS MULHERES,https://www.cesop.unicamp.br/por/banco_de_dados/v/4645,12/2021,SÃO PAULO-CAP/SP,IPEC-INTELIGÊNCIA EM PESQUISA E CONSULTORIA
04771,INTENÇÃO DE VOTO PRESIDENTE 2022 / AVALIAÇÃO DO PRESIDENTE JAIR BOLSONARO,https://www.cesop.unicamp.br/por/banco_de_dados/v/4620,05/2022,BRASIL,DATAFOLHA
04772,INTENÇÃO DE VOTO PRESIDENTE 2022 / AVALIAÇÃO DO PRESIDENTE JAIR BOLSONARO,https://www.cesop.unicamp.br/por/banco_de_dados/v/4621,06/2022,BRASIL,DATAFOLHA
04773,INTENÇÃO DE VOTO PARA PRESIDENTE DA REPÚBLICA - JULHO DE 2022 / AVALIAÇÃO DO PRESIDENTE JAIR BOLSONARO,https://www.cesop.unicamp.br/por/banco_de_dados/v/4622,07/2022,BRASIL,DATAFOLHA
04774,INTENÇÃO DE VOTO PRESIDENTE 2022 I / AVALIAÇÃO DO PRESIDENTE JAIR BOLSONARO,https://www.cesop.unicamp.br/por/banco_de_dados/v/4623,08/2022,BRASIL,DATAFOLHA
04775,INTENÇÃO DE VOTO PARA PRESIDENTE 2022 II AVALIAÇÃO DO PRESIDENTE JAIR BOLSONARO,https://www.cesop.unicamp.br/por/banco_de_dados/v/4624,09/2022,BRASIL,DATAFOLHA
04776,INTENÇÃO DE VOTO PARA PRESIDENTE 2022 III AVALIAÇÃO DO PRESIDENTE JAIR BOLSONARO,https://www.cesop.unicamp.br/por/banco_de_dados/v/4625,09/2022,BRASIL,DATAFOLHA
04777,INTENÇÃO DE VOTO PARA PRESIDENTE 2022 IV / AVALIAÇÃO DO PRESIDENTE JAIR BOLSONARO,https://www.cesop.unicamp.br/por/banco_de_dados/v/4626,09/2022,BRASIL,DATAFOLHA
04778,INTENÇÃO DE VOTO PARA PRESIDENTE 2022 - 2 / AVALIAÇÃO DO PRESIDENTE JAIR BOLSONARO,https://www.cesop.unicamp.br/por/banco_de_dados/v/4627,09/2022,BRASIL,DATAFOLHA
