Número da pesquisa,Título,Link da pesquisa,Data,Local,Instituto de pesquisa,contém_religião,método_detecção
1121,INTENÇÃO DE VOTO PARA PREFEITO DE PORTO ALEGRE/ AVALIAÇÃO DO HORÁRIO ELEITORAL,https://www.cesop.unicamp.br/por/banco_de_dados/v/251,08/2000,PORTO ALEGRE/RS,DATAFOLHA,False,IA_timeout
1122,INTENÇÃO DE VOTO PARA PREFEITO DE SÃO CAETANO DO SUL,https://www.cesop.unicamp.br/por/banco_de_dados/v/252,08/2000,SÃO CAETANO DO SUL/SP,DATAFOLHA,False,IA_timeout
1123,INTENÇÃO DE VOTO PARA PREFEITO DE SÃO JOSÉ DOS CAMPOS/ AVALIAÇÃO DO HORÁRIO ELEITORAL,https://www.cesop.unicamp.br/por/banco_de_dados/v/253,08/2000,SÃO JOSÉ DOS CAMPOS/SP,DATAFOLHA,False,IA_timeout
1124,INTENÇÃO DE VOTO PARA PREFEITO DE CAMPINAS/ DESEMPENHO CANDIDATOS NO HORÁRIO ELEITORAL GRATUITO/ AVALIAÇÃO PREFEITO DE CAMPINAS,https://www.cesop.unicamp.br/por/banco_de_dados/v/254,08/2000,CAMPINAS/SP,DATAFOLHA,False,IA_timeout
1125,INTENÇÃO DE VOTO PARA PREFEITO DE OSASCO,https://www.cesop.unicamp.br/por/banco_de_dados/v/255,08/2000,OSASCO/SP,DATAFOLHA,False,IA_timeout
1136,INTENÇÃO DE VOTO PARA PREFEITO DE SÃO PAULO/ AVALIAÇÃO DO HORÁRIO ELEITORAL,https://www.cesop.unicamp.br/por/banco_de_dados/v/266,08/2000,SÃO PAULO/CAP,DATAFOLHA,False,IA_timeout
1137,INTENÇÃO DE VOTO PARA PREFEITO DE SÃO PAULO/ AVALIAÇÃO PREFEITO DE SÃO PAULO,https://www.cesop.unicamp.br/por/banco_de_dados/v/267,09/2000,SÃO PAULO/CAP,DATAFOLHA,False,IA_timeout
1139,INTENÇÃO DE VOTO PARA PREFEITO DE SÃO PAULO/ HORÁRIO ELEITORAL,https://www.cesop.unicamp.br/por/banco_de_dados/v/269,09/2000,SÃO PAULO/CAP,DATAFOLHA,False,IA_timeout
1140,INTENÇÃO DE VOTO PARA PREFEITO DO RIO DE JANEIRO/ HORÁRIO ELEITORAL,https://www.cesop.unicamp.br/por/banco_de_dados/v/270,09/2000,RIO DE JANEIRO/CAP,DATAFOLHA,False,IA_timeout
1141,INTENÇÃO DE VOTO PARA PREFEITO DE BELO HORIZONTE/ AVALIAÇÃO DO HORÁRIO ELEITORAL,https://www.cesop.unicamp.br/por/banco_de_dados/v/271,09/2000,BELO HORIZONTE/MG,DATAFOLHA,False,IA_timeout
1142,INTENÇÃO DE VOTO PARA PREFEITO DE RECIFE/ AVALIAÇÃO DO HORÁRIO ELEITORAL,https://www.cesop.unicamp.br/por/banco_de_dados/v/272,09/2000,RECIFE/PE,DATAFOLHA,False,IA_timeout
1143,INTENÇÃO DE VOTO PARA PREFEITO DE CURITIBA/ AVALIAÇÃO DO HORÁRIO ELEITORAL,https://www.cesop.unicamp.br/por/banco_de_dados/v/273,09/2000,CURITIBA/PR,DATAFOLHA,False,IA_timeout
1144,INTENÇÃO DE VOTO PARA PREFEITO DE MACEIÓ/ AVALIAÇÃO DO HORÁRIO ELEITORAL,https://www.cesop.unicamp.br/por/banco_de_dados/v/274,09/2000,MACEIÓ/AL,DATAFOLHA,False,IA_timeout
1145,INTENÇÃO DE VOTO PARA PREFEITO DE SALVADOR/ AVALIAÇÃO DO HORÁRIO ELEITORAL,https://www.cesop.unicamp.br/por/banco_de_dados/v/275,09/2000,SALVADOR/BA,DATAFOLHA,False,IA_timeout
1146,INTENÇÃO DE VOTO PARA PREFEITO DE FORTALEZA/ AVALIAÇÃO DO HORÁRIO ELEITORAL,https://www.cesop.unicamp.br/por/banco_de_dados/v/276,09/2000,FORTALEZA/CE,DATAFOLHA,False,IA_timeout
1147,INTENÇÃO DE VOTO PARA PREFEITO DE SÃO LUÍS/ AVALIAÇÃO DO HORÁRIO ELEITORAL,https://www.cesop.unicamp.br/por/banco_de_dados/v/277,09/2000,SÃO LUÍS/MA,DATAFOLHA,False,IA_timeout
1148,INTENÇÃO DE VOTO PARA PREFEITO DE PORTO ALEGRE/ AVALIAÇÃO DO HORÁRIO ELEITORAL,https://www.cesop.unicamp.br/por/banco_de_dados/v/278,09/2000,PORTO ALEGRE/RS,DATAFOLHA,False,IA_timeout
1159,INTENÇÃO DE VOTO PARA PREFEITO DE SÃO PAULO,https://www.cesop.unicamp.br/por/banco_de_dados/v/281,09/2000,SÃO PAULO/CAP,DATAFOLHA,False,IA_timeout
1160,INTENÇÃO DE VOTO PARA PREFEITO DO RIO DE JANEIRO,https://www.cesop.unicamp.br/por/banco_de_dados/v/282,09/2000,RIO DE JANEIRO/CAP,DATAFOLHA,False,IA_timeout
1161,INTENÇÃO DE VOTO PARA PREFEITO DE SANTO ANDRÉ,https://www.cesop.unicamp.br/por/banco_de_dados/v/283,09/2000,SANTO ANDRÉ/SP,DATAFOLHA,False,erro_extração
1162,INTENÇÃO DE VOTO PARA PREFEITO DE SÃO BERNARDO DO CAMPO,https://www.cesop.unicamp.br/por/banco_de_dados/v/284,09/2000,SÃO BERNARDO DO CAMPO/SP,DATAFOLHA,False,IA_timeout
1163,INTENÇÃO DE VOTO PARA PREFEITO DE DIADEMA,https://www.cesop.unicamp.br/por/banco_de_dados/v/285,09/2000,DIADEMA/SP,DATAFOLHA,False,IA_timeout
1164,INTENÇÃO DE VOTO PARA PREFEITO DE BELO HORIZONTE,https://www.cesop.unicamp.br/por/banco_de_dados/v/286,09/2000,BELO HORIZONTE/MG,DATAFOLHA,False,IA_timeout
1165,INTENÇÃO DE VOTO PARA PREFEITO DE PORTO ALEGRE,https://www.cesop.unicamp.br/por/banco_de_dados/v/287,09/2000,PORTO ALEGRE/RS,DATAFOLHA,False,IA_timeout
1166,INTENÇÃO DE VOTO PARA PREFEITO DE SÃO CAETANO DO SUL,https://www.cesop.unicamp.br/por/banco_de_dados/v/288,09/2000,SÃO CAETANO DO SUL/SP,DATAFOLHA,False,IA_timeout
1167,INTENÇÃO DE VOTO PARA PREFEITO DE SÃO JOSÉ DOS CAMPOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/289,09/2000,SÃO JOSÉ DOS CAMPOS/SP,DATAFOLHA,False,IA_timeout
1168,INTENÇÃO DE VOTO PARA PREFEITO DE CAMPINAS,https://www.cesop.unicamp.br/por/banco_de_dados/v/290,09/2000,CAMPINAS/SP,DATAFOLHA,False,IA_timeout
1169,INTENÇÃO DE VOTO PARA PREFEITO DE OSASCO,https://www.cesop.unicamp.br/por/banco_de_dados/v/291,09/2000,OSASCO/SP,DATAFOLHA,False,IA_timeout
1170,INTENÇÃO DE VOTO PARA PREFEITO DE CURITIBA,https://www.cesop.unicamp.br/por/banco_de_dados/v/292,09/2000,CURITIBA/PR,DATAFOLHA,False,IA_timeout
1171,INTENÇÃO DE VOTO PARA PREFEITO DE SÃO LUÍS,https://www.cesop.unicamp.br/por/banco_de_dados/v/293,09/2000,SÃO LUÍS/MA,DATAFOLHA,False,IA_timeout
1172,INTENÇÃO DE VOTO PARA PREFEITO DE FORTALEZA,https://www.cesop.unicamp.br/por/banco_de_dados/v/294,09/2000,FORTALEZA/CE,DATAFOLHA,False,IA_timeout
1173,INTENÇÃO DE VOTO PARA PREFEITO DE RIBEIRÃO PRETO,https://www.cesop.unicamp.br/por/banco_de_dados/v/295,09/2000,RIBEIRÃO PRETO/SP,DATAFOLHA,False,IA_timeout
1174,INTENÇÃO DE VOTO PARA PREFEITO DE SÃO JOSÉ DO RIO PRETO,https://www.cesop.unicamp.br/por/banco_de_dados/v/296,09/2000,SÃO JOSÉ DO RIO PRETO/SP,DATAFOLHA,False,IA
1175,INTENÇÃO DE VOTO PARA PREFEITO DE SALVADOR,https://www.cesop.unicamp.br/por/banco_de_dados/v/297,09/2000,SALVADOR/BA,DATAFOLHA,False,IA_timeout
1176,INTENÇÃO DE VOTO PARA PREFEITO DE RECIFE,https://www.cesop.unicamp.br/por/banco_de_dados/v/298,09/2000,RECIFE/PE,DATAFOLHA,False,IA_timeout
1177,INTENÇÃO DE VOTO PARA PREFEITO DE MACEIÓ,https://www.cesop.unicamp.br/por/banco_de_dados/v/299,09/2000,MACEIÓ/AL,DATAFOLHA,False,IA
1178,INTENÇÃO DE VOTO PARA PREFEITO DE SANTOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/300,09/2000,SANTOS/SP,DATAFOLHA,False,IA
1179,INTENÇÃO DE VOTO PARA PREFEITO DE GUARULHOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/301,09/2000,GUARULHOS/SP,DATAFOLHA,False,IA_timeout
1180,BOCA DE URNA PREFEITO DE SÃO PAULO,https://www.cesop.unicamp.br/por/banco_de_dados/v/302,10/2000,SÃO PAULO/CAP,DATAFOLHA,False,IA_timeout
1181,BOCA DE URNA PREFEITO DO RIO DE JANEIRO,https://www.cesop.unicamp.br/por/banco_de_dados/v/303,10/2000,RIO DE JANEIRO/CAP,DATAFOLHA,False,IA_timeout
1182,BOCA DE URNA PREFEITO DE SÃO BERNARDO DO CAMPO,https://www.cesop.unicamp.br/por/banco_de_dados/v/304,10/2000,SÃO BERNARDO DO CAMPO/SP,DATAFOLHA,False,IA_timeout
1183,BOCA DE URNA PREFEITO DE DIADEMA,https://www.cesop.unicamp.br/por/banco_de_dados/v/305,10/2000,DIADEMA/SP,DATAFOLHA,False,IA_timeout
1184,BOCA DE URNA PREFEITO DE BELO HORIZONTE,https://www.cesop.unicamp.br/por/banco_de_dados/v/307,10/2000,BELO HORIZONTE/MG,DATAFOLHA,False,IA_timeout
1185,BOCA DE URNA PREFEITO DE PORTO ALEGRE,https://www.cesop.unicamp.br/por/banco_de_dados/v/308,10/2000,PORTO ALEGRE/RS,DATAFOLHA,False,IA_timeout
1186,BOCA DE URNA PREFEITO DE SÃO JOSÉ DOS CAMPOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/309,10/2000,SÃO JOSÉ DOS CAMPOS/SP,DATAFOLHA,False,IA_timeout
1187,BOCA DE URNA PREFEITO DE CAMPINAS,https://www.cesop.unicamp.br/por/banco_de_dados/v/310,10/2000,CAMPINAS/SP,DATAFOLHA,False,IA_timeout
1188,BOCA DE URNA PREFEITO DE CURITIBA,https://www.cesop.unicamp.br/por/banco_de_dados/v/311,10/2000,CURITIBA/PR,DATAFOLHA,False,IA_timeout
1189,POLITICA E CENARIO ECONOMICO DO BRASIL / DIRETOS TRABALHISTAS / MULHERES NA POLITICA,https://www.cesop.unicamp.br/por/banco_de_dados/v/312,02/1996,BRASIL,IBOPE,False,IA_timeout
1190,POLITICA E CENARIO ECONOMICO DO BRASIL,https://www.cesop.unicamp.br/por/banco_de_dados/v/313,11/1996,BRASIL,IBOPE,False,IA_timeout
1191,POLITICA E QUALIDADE DE VIDA / CENARIO ECONOMICO NO BRASIL,https://www.cesop.unicamp.br/por/banco_de_dados/v/314,05/1996,BRASIL,IBOPE,False,IA_timeout
1192,POLITICA E CENARIO ECONOMICO DO BRASIL,https://www.cesop.unicamp.br/por/banco_de_dados/v/316,08/1996,BRASIL,IBOPE,False,IA_timeout
1193,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/318,01/1997,BRASIL,IBOPE,True,regex
1194,POLITICA E QUALIDADE DE VIDA / CENARIO ECONOMICO DO BRASIL,https://www.cesop.unicamp.br/por/banco_de_dados/v/1213,01/1997,BRASIL,IBOPE,False,IA_timeout
1195,POLITICA E QUALIDADE DE VIDA / CENARIO ECONOMICO NO BRASIL,https://www.cesop.unicamp.br/por/banco_de_dados/v/322,10/1997,BRASIL,IBOPE,False,IA_timeout
1196,PESQUISA COM POPULAÇÃO ELEITORA,https://www.cesop.unicamp.br/por/banco_de_dados/v/329,12/1997,BRASIL,IBOPE,False,IA_timeout
1197,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/330,01/1998,BRASIL,IBOPE,False,IA_timeout
1198,PESQUISA COM ELEITORES,https://www.cesop.unicamp.br/por/banco_de_dados/v/332,03/1998,BRASIL,IBOPE,True,regex
1200,QUALIDADE DE VIDA E EMPREGO COMPORTAMENTO E VALORES/ ASSOCIATIVISMO,https://www.cesop.unicamp.br/por/banco_de_dados/v/335,05/1998,BRASIL,IBOPE,True,regex
1201,AVALIAÇÃO DO PRESIDENTE FERNANDO HENRIQUE CARDOSO / AVALIAÇÃO DO LEGISLATIVO / INTENÇÃO DE VOTO PRESIDENTE,https://www.cesop.unicamp.br/por/banco_de_dados/v/337,05/1998,BRASIL,IBOPE,False,IA_timeout
1202,AVALIAÇÃO DO PRESIDENTE FERNANDO HENRIQUE CARDOSO / AVALIAÇÃO DO LEGISLATIVO / INTENÇÃO DE VOTO PRESIDENTE,https://www.cesop.unicamp.br/por/banco_de_dados/v/339,06/1998,BRASIL,IBOPE,False,IA_timeout
1203,PROJETO GLOBO 98 - 1ª RODADA - PESQUISA COM ELEITORES,https://www.cesop.unicamp.br/por/banco_de_dados/v/341,06/1998,MATO GROSSO DO SUL/MS,IBOPE,False,IA_timeout
1204,PROJETO GLOBO 98 - 1ª RODADA - PESQUISA COM ELEITORES,https://www.cesop.unicamp.br/por/banco_de_dados/v/343,06/1998,MATO GROSSO/MT,IBOPE,False,IA_timeout
1205,PROJETO VERDES MARES 98 - 1º RODADA - PESQUISA COM ELEITORES,https://www.cesop.unicamp.br/por/banco_de_dados/v/346,07/1998,CEARÁ/CE,IBOPE,False,IA_timeout
1206,AVALIAÇÃO GOVERNO FEDERAL / AVALIAÇÃO LEGISLATIVO / INTENÇÃO DE VOTO PRESIDENTE,https://www.cesop.unicamp.br/por/banco_de_dados/v/348,06/1998,BRASIL,IBOPE,False,IA_timeout
1207,1ª RODADA - PESQUISA COM ELEITORES,https://www.cesop.unicamp.br/por/banco_de_dados/v/350,07/1998,SANTA CATARINA/SC,IBOPE,False,IA_timeout
1208,INTENÇÃO DE VOTO PRESIDENTE / INTERESSE PARTICIPAÇÃO POLÍTICA E FORMAS DE MOBILIZAÇÃO,https://www.cesop.unicamp.br/por/banco_de_dados/v/353,07/1998,BRASIL,IBOPE,False,IA_timeout
1209,PROJETO GLOBO 98 - 2ª RODADA - PESQUISA COM ELEITORES,https://www.cesop.unicamp.br/por/banco_de_dados/v/354,07/1998,MATO GROSSO DO SUL/MS,IBOPE,False,IA_timeout
1210,PROJETO GLOBO 98 - 2ª RODADA - PESQUISA COM ELEITORES,https://www.cesop.unicamp.br/por/banco_de_dados/v/355,07/1998,MATO GROSSO/MT,IBOPE,False,IA_timeout
1211,1ª RODADA - PESQUISA COM ELEITORES,https://www.cesop.unicamp.br/por/banco_de_dados/v/357,07/1998,RIO DE JANEIRO/RJ,IBOPE,False,IA_timeout
1212,PROJETO GLOBO 98 - 1ª RODADA - PESQUISA COM ELEITORES,https://www.cesop.unicamp.br/por/banco_de_dados/v/358,07/1998,SÃO PAULO/SP,IBOPE,False,IA_timeout
1213,PROJETO GLOBO 98 - 1ª RODADA - PESQUISA COM ELEITORES,https://www.cesop.unicamp.br/por/banco_de_dados/v/359,07/1998,PERNAMBUCO/PE,IBOPE,False,IA_timeout
1215,PROJETO GLOBO 98 - 1ª RODADA - PESQUISA COM ELEITORES,https://www.cesop.unicamp.br/por/banco_de_dados/v/360,07/1998,MINAS GERAIS/MG,IBOPE,False,IA_timeout
1216,PROJETO GLOBO 98 - 4ª RODADA - PESQUISA COM ELEITORES,https://www.cesop.unicamp.br/por/banco_de_dados/v/361,07/1998,BRASIL,IBOPE,False,IA_timeout
1217,PROJETO VERDES MARES 98 - 2º RODADA - PESQUISA COM ELEITORES,https://www.cesop.unicamp.br/por/banco_de_dados/v/1215,07/1998,CEARÁ/CE,IBOPE,False,IA_timeout
1218,PESQUISAS COM ELEITORES,https://www.cesop.unicamp.br/por/banco_de_dados/v/362,07/1998,AMAZONAS/AM,IBOPE,False,IA_timeout
1219,PROJETO GLOBO 98 - 2ª RODADA - PESQUISA COM ELEITORES,https://www.cesop.unicamp.br/por/banco_de_dados/v/363,07/1998,MARANHÃO/MA,IBOPE,False,IA_timeout
1220,PROJETO GLOBO 98 - 2ª RODADA - PESQUISA COM ELEITORES,https://www.cesop.unicamp.br/por/banco_de_dados/v/394,07/1998,RIO GRANDE DO SUL/RS,IBOPE,False,IA_timeout
1221,PROJETO GLOBO 98 - 8ª RODADA - PESQUISA COM ELEITORES,https://www.cesop.unicamp.br/por/banco_de_dados/v/395,08/1998,BRASIL,IBOPE,False,IA_timeout
1222,INTENÇÃO DE VOTO PRESIDENTE / INTENÇAÕ DE VOTO GOVERNADOR / AVALIAÇÃO DO GOVERNO ESTADUAL,https://www.cesop.unicamp.br/por/banco_de_dados/v/397,08/1998,SÃO PAULO/SP,IBOPE,False,IA_timeout
1224,PROJETO GLOBO 98 - 2ª RODADA - PESQUISA COM ELEITORES,https://www.cesop.unicamp.br/por/banco_de_dados/v/399,09/1998,GOIÁS,IBOPE,False,IA_timeout
1225,PROJETO GLOBO 98 - 4ª RODADA - PESQUISA COM ELEITORES,https://www.cesop.unicamp.br/por/banco_de_dados/v/400,09/1998,MATO GROSSO/MT,IBOPE,False,IA_timeout
1226,PROJETO GLOBO 98 - 4ª RODADA - PESQUISA COM ELEITORES,https://www.cesop.unicamp.br/por/banco_de_dados/v/403,09/1998,MATO GROSSO DO SUL/MS,IBOPE,False,IA_timeout
1228,PROJETO GLOBO 98 - 9ª RODADA - PESQUISA COM ELEITORES,https://www.cesop.unicamp.br/por/banco_de_dados/v/404,09/1998,BRASIL,IBOPE,False,IA_timeout
1229,PROJETO GLOBO 98 - 10ª RODADA - PESQUISA COM ELEITORES,https://www.cesop.unicamp.br/por/banco_de_dados/v/405,09/1998,BRASIL,IBOPE,False,IA_timeout
1230,PROJETO GLOBO 98 - 5ª RODADA - PESQUISA COM ELEITORES,https://www.cesop.unicamp.br/por/banco_de_dados/v/406,09/1998,RIO DE JANEIRO/RJ,IBOPE,False,IA_timeout
1231,PROJETO GLOBO 98 - 3ª RODADA - PESQUISA COM ELEITORES,https://www.cesop.unicamp.br/por/banco_de_dados/v/407,09/1998,PERNAMBUCO/PE,IBOPE,False,IA_timeout
1232,PROJETO GLOBO 98 - 1ª RODADA - PESQUISA COM ELEITORES,https://www.cesop.unicamp.br/por/banco_de_dados/v/408,09/1998,ALAGOAS/AL,IBOPE,False,IA_timeout
1233,PROJETO GLOBO 98 - 3ª RODADA - PESQUISA COM ELEITORES,https://www.cesop.unicamp.br/por/banco_de_dados/v/410,09/1998,DISTRITO FEDERAL/DF,IBOPE,False,IA_timeout
1234,PROJETO GLOBO 98 - 5ª RODADA - PESQUISA COM ELEITORES,https://www.cesop.unicamp.br/por/banco_de_dados/v/413,09/1998,RIO GRANDE DO SUL/RS,IBOPE,False,IA_timeout
1235,PROJETO GLOBO 98 - 5ª RODADA - PESQUISA COM ELEITORES,https://www.cesop.unicamp.br/por/banco_de_dados/v/415,09/1998,SANTA CATARINA/SC,IBOPE,False,IA_timeout
1236,PROJETO GLOBO 98 - 11ª RODADA - PESQUISA COM ELEITORES,https://www.cesop.unicamp.br/por/banco_de_dados/v/417,09/1998,BRASIL,IBOPE,False,IA_timeout
1238,PROJETO GLOBO 98 - 3ª RODADA - PESQUISA COM ELEITORES,https://www.cesop.unicamp.br/por/banco_de_dados/v/419,09/1998,PIAUÍ/PI,IBOPE,False,IA_timeout
1239,PROJETO GLOBO 98 - 3ª RODADA - PESQUISA COM ELEITORES,https://www.cesop.unicamp.br/por/banco_de_dados/v/422,09/1998,BAHIA/BA,IBOPE,False,IA_timeout
1240,PROJETO GLOBO 98 - 6ª RODADA - PESQUISA COM ELEITORES,https://www.cesop.unicamp.br/por/banco_de_dados/v/423,09/1998,RIO DE JANEIRO/RJ,IBOPE,False,IA_timeout
1241,PROJETO GLOBO 98 - 3ª RODADA - PESQUISA COM ELEITORES,https://www.cesop.unicamp.br/por/banco_de_dados/v/424,09/1998,TOCANTINS/TO,IBOPE,False,IA_timeout
1242,PROJETO GLOBO 98 - 3ª RODADA - PESQUISA COM ELEITORES,https://www.cesop.unicamp.br/por/banco_de_dados/v/426,09/1998,GOIÁS/GO,IBOPE,False,arquivo_não_encontrado
1243,PROJETO GLOBO 98 - 5ª RODADA - PESQUISA COM ELEITORES,https://www.cesop.unicamp.br/por/banco_de_dados/v/430,09/1998,MATO GROSSO DO SUL/MS,IBOPE,False,IA_timeout
1244,PROJETO GLOBO 98 - 9ª RODADA - PESQUISA COM ELEITORES,https://www.cesop.unicamp.br/por/banco_de_dados/v/432,09/1998,MATO GROSSO/MT,IBOPE,False,IA_timeout
1245,PROJETO GLOBO 98 - 2ª RODADA - PESQUISA COM ELEITORES,https://www.cesop.unicamp.br/por/banco_de_dados/v/434,09/1998,RONDÔNIA/RO,IBOPE,False,IA_timeout
1246,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/554,09/1998,BRASIL,IBOPE,False,IA_timeout
1247,AVALIAÇÃO GOVERNO ESTADUAL / INTENÇÃO DE VOTO GOVERNADOR / INTENÇÃO DE VOTO PRESIDENTE / QUALIDADE DE VIDA,https://www.cesop.unicamp.br/por/banco_de_dados/v/555,09/1998,MINAS GERAIS/MG,IBOPE,False,IA_timeout
1248,PROJETO GLOBO 98 - 6ª RODADA - PESQUISA COM ELEITORES,https://www.cesop.unicamp.br/por/banco_de_dados/v/556,09/1998,RIO GRANDE DO SUL/RS,IBOPE,False,IA_timeout
1249,PROJETO GLOBO 98 - 6ª RODADA - PESQUISA COM ELEITORES,https://www.cesop.unicamp.br/por/banco_de_dados/v/557,09/1998,SANTA CATARINA/SC,IBOPE,False,IA_timeout
1250,PROJETO GLOBO 98 - 7ª RODADA - PESQUISA COM ELEITORES,https://www.cesop.unicamp.br/por/banco_de_dados/v/558,09/1998,RIO GRANDE DO SUL/RS,IBOPE,False,IA_timeout
1251,PROJETO GLOBO 98 - 4ª RODADA - PESQUISA COM ELEITORES,https://www.cesop.unicamp.br/por/banco_de_dados/v/476,09/1998,MARANHÃO/MA,IBOPE,False,IA_timeout
1252,PROJETO GLOBO 98 - 7ª RODADA - PESQUISA COM ELEITORES,https://www.cesop.unicamp.br/por/banco_de_dados/v/477,09/1998,SANTA CATARINA/SC,IBOPE,False,IA_timeout
1253,PROJETO GLOBO 98 - 4ª RODADA - PESQUISA COM ELEITORES,https://www.cesop.unicamp.br/por/banco_de_dados/v/478,09/1998,CEARÁ/CE,IBOPE,False,IA_timeout
1254,PROJETO GLOBO 98 - 4ª RODADA - PESQUISA COM ELEITORES,https://www.cesop.unicamp.br/por/banco_de_dados/v/479,09/1998,ESPÍRITO SANTO/ES,IBOPE,False,IA_timeout
1255,PROJETO GLOBO 98 - 4ª RODADA - PESQUISA COM ELEITORES,https://www.cesop.unicamp.br/por/banco_de_dados/v/480,09/1998,DISTRITO FEDERAL/DF,IBOPE,False,IA_timeout
1256,PROJETO GLOBO 98 - 7ª RODADA - PESQUISA COM ELEITORES,https://www.cesop.unicamp.br/por/banco_de_dados/v/6,09/1998,RIO DE JANEIRO/RJ,IBOPE,False,IA_timeout
1257,PROJETO GLOBO 98 - 7ª RODADA - PESQUISA COM ELEITORES,https://www.cesop.unicamp.br/por/banco_de_dados/v/481,09/1998,SÃO PAULO/SP,IBOPE,False,IA_timeout
1258,PROJETO GLOBO 98 - 4ª RODADA - PESQUISA COM ELEITORES,https://www.cesop.unicamp.br/por/banco_de_dados/v/482,09/1998,RIO GRANDE DO NORTE/RN,IBOPE,False,IA_timeout
1259,PROJETO GLOBO 98 - 12ª RODADA - PESQUISA COM ELEITORES,https://www.cesop.unicamp.br/por/banco_de_dados/v/484,09/1998,BRASIL,IBOPE,False,IA_timeout
1260,AVALIAÇÃO GOVERNO FEDERAL / SOCIEDADE E QUALIDADE DE VIDA,https://www.cesop.unicamp.br/por/banco_de_dados/v/485,11/1998,BRASIL,IBOPE,False,IA_timeout
1261,AVALIAÇÃO GOVERNO FEDERAL / SOCIEDADE E QUALIDADE DE VIDA,https://www.cesop.unicamp.br/por/banco_de_dados/v/486,03/1999,BRASIL,IBOPE,False,IA_timeout
1262,AVALIAÇÃO GOVERNO FEDERAL / SOCIEDADE E QUALIDADE DE VIDA,https://www.cesop.unicamp.br/por/banco_de_dados/v/487,05/1999,BRASIL,IBOPE,False,IA_timeout
1263,AVALIAÇÃO GOVERNO FEDERAL / SOCIEDADE E QUALIDADE DE VIDA,https://www.cesop.unicamp.br/por/banco_de_dados/v/488,07/1999,BRASIL,IBOPE,False,IA_timeout
1264,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/489,09/1999,BRASIL,IBOPE,False,IA_timeout
1265,AVALIAÇÃO GOVERNO FEDERAL / SOCIEDADE E QUALIDADE DE VIDA,https://www.cesop.unicamp.br/por/banco_de_dados/v/490,11/1999,BRASIL,IBOPE,False,IA_timeout
1266,RAÇA E VALORES,https://www.cesop.unicamp.br/por/banco_de_dados/v/491,02/2000,BRASIL,IBOPE,False,IA_timeout
1267,CONSUMO E SOCIEDADE,https://www.cesop.unicamp.br/por/banco_de_dados/v/493,03/2000,BRASIL,IBOPE,False,IA_timeout
1268,AVALIAÇÃO PRESIDENTE FERNANDO HENRIQUE CARDOSO / POLITICA E SOCIEDADE,https://www.cesop.unicamp.br/por/banco_de_dados/v/483,09/2000,BRASIL,IBOPE,False,IA_timeout
1269,PESQUISA COM ELEITORES DO MUNICÍPIO - PROJETO RBS - 1º RODADA,https://www.cesop.unicamp.br/por/banco_de_dados/v/492,06/2000,PORTO ALEGRE/RS,IBOPE,False,IA_timeout
1270,PESQUISA COM ELEITORES - 1º RODADA GLOBO/AFILIADAS,https://www.cesop.unicamp.br/por/banco_de_dados/v/494,07/2000,FLORIANÓPOLIS/SC,IBOPE,False,IA_timeout
1271,PESQUISA COM ELEITORES - 2º RODADA GLOBO/AFILIADAS,https://www.cesop.unicamp.br/por/banco_de_dados/v/495,07/2000,PORTO ALEGRE/RS,IBOPE,False,IA_timeout
1272,PESQUISA COM ELEITORES - 1º RODADA GLOBO/ VERDES MARES,https://www.cesop.unicamp.br/por/banco_de_dados/v/496,07/2000,FORTALEZA/CE,IBOPE,False,IA_timeout
1273,PESQUISA COM ELEITORES - 1º RODADA GLOBO/AFILIADAS,https://www.cesop.unicamp.br/por/banco_de_dados/v/497,07/2000,SANTOS/SP,IBOPE,False,IA_timeout
1274,PESQUISA COM ELEITORES - 1º RODADA GLOBO/AFILIADAS,https://www.cesop.unicamp.br/por/banco_de_dados/v/498,07/2000,RECIFE/PE,IBOPE,False,IA_timeout
1275,PESQUISA COM ELEITORES - 1º RODADA GLOBO/AFILIADAS,https://www.cesop.unicamp.br/por/banco_de_dados/v/499,07/2000,RIO DE JANEIRO/CAP,IBOPE,False,IA_timeout
1276,PESQUISA COM ELEITORES - 1º RODADA GLOBO/AFILIADAS,https://www.cesop.unicamp.br/por/banco_de_dados/v/500,07/2000,SÃO PAULO/CAP,IBOPE,False,IA_timeout
1277,PESQUISA COM ELEITORES - 1º RODADA GLOBO/AFILIADAS,https://www.cesop.unicamp.br/por/banco_de_dados/v/501,07/2000,RIBEIRÃO PRETO/SP,IBOPE,False,IA_timeout
